1465,no,measure,
1466,yes,carnival,
1467,yes,dogs,
1468,yes,toolkit,
1469,no,beer,
1470,yes,fields,
1471,yes,swimming,
1472,yes,wool,
1473,yes,cat,
1474,no,pour,
1475,no,window,
1476,no,mileage,
1477,yes,vegetables,
1478,yes,toolkit,
1479,no,dog,
1480,no,mating,
1481,yes,barrel,
1482,yes,piano,
1483,yes,picks,
1484,yes,throwing,
1485,no,manufacturer,
1486,no,intake,
1487,no,keyboard,
1488,no,female,
1489,yes,tissue,
1490,no,wool,
1491,yes,scientist,
1492,yes,cathedral,
1493,no,panel,
1494,yes,sticks,
1495,no,bureau,
1496,no,doors,
1497,yes,bathroom,
1498,yes,skiing,
1499,yes,fountain,
1500,no,juvenile,
1501,maybe,habitat,
1502,no,panel,
1503,yes,bedroom,
1504,no,spears,
1505,no,bag,
1506,no,steering,
1507,yes,screw,
1508,yes,instruments,
1509,no,picks,
1510,yes,swimming,
1511,yes,jeans,
1512,no,sperm,
1513,yes,toolkit,
1514,yes,electronics,
1515,no,juvenile,
1516,maybe,shark,
1517,yes,library,
1518,no,head,
1519,no,aquarium,
1520,no,mating,
1521,no,coffee,
1522,no,juvenile,
1523,yes,beach,
1524,yes,fragrances,
1525,no,deer,
1526,yes,shoes,
1527,no,juvenile,
1528,no,indicators,
1529,maybe,kitchen,
1530,yes,cartridges,
1531,yes,musicians,
1532,yes,python,
1533,no,gloves,
1534,no,guards,
1535,yes,shoes,
1536,yes,shirts,
1537,no,glass,
1538,no,spots,
1539,no,blocks,
1540,yes,shield,
1541,no,yellow,
1542,no,swimming,
1543,yes,pasta,
1544,no,guitar,
1545,no,juvenile,
1546,yes,mug,
1547,yes,textile,
1548,no,sperm,
1549,yes,elephant,
1550,no,matches,
1551,no,ladder,
1552,yes,appliances,
1553,no,helmet,
1554,no,mating,
1555,yes,stationery,
1556,no,landing,
1557,yes,shark,
1558,yes,bicycle,
1559,yes,dogs,
1560,yes,slots,
1561,no,pottery,
1562,no,wildlife,
1563,yes,dogs,
1564,no,pig,
1565,no,chair,
1566,no,wool,
1567,maybe,tackle,
1568,no,lamps,
1569,yes,wildlife,
1570,no,baseball,
1571,no,aircraft,
1572,no,apple,
1573,no,prisoners,
1574,no,candle,
1575,no,juvenile,
1576,yes,rides,
1577,yes,trains,
1578,yes,foods,
1579,yes,cassette,
1580,yes,bottles,
1581,no,fur,
1582,no,firefox,
1583,yes,seeds,
1584,yes,tower,
1585,yes,dog,
1586,yes,brush,
1587,no,beach,
1588,no,trains,
1589,no,canyon,
1590,no,telecharger,
1591,yes,steam,
1592,no,transportation,
1593,no,chair,
1594,no,bridge,
1595,yes,dome,
1596,no,screw,
1597,yes,textile,
1598,maybe,stockings,
1599,no,manufacturer,
1600,no,containers,
1601,no,snake,
1602,no,dogs,
1603,no,skirt,
1604,no,measure,
1605,no,mating,
1606,yes,secure,
1607,yes,bag,
1608,yes,seafood,
1609,no,jaguar,
1610,no,measure,
1611,yes,bread,
1612,no,router,
1613,yes,baseball,
1614,no,machinery,
1615,no,shark,
1616,no,prescribed,
1617,yes,tournament,
1618,no,volleyball,
1619,no,pot,
1620,no,pantyhose,
1621,no,clinics,
1622,no,juvenile,
1623,no,controllers,
1624,no,barn,
1625,no,whale,
1626,no,washer,
1627,no,potato,
1628,yes,guns,
1629,yes,tournament,
1630,yes,library,
1631,yes,dogs,
1632,yes,rouge,
1633,yes,weights,
1634,yes,dog,
1635,no,footwear,
1636,no,sunglasses,
1637,no,fruit,
1638,no,elephant,
1639,no,segments,
1640,yes,dial,
1641,no,telephone,
1642,yes,dogs,
1643,yes,vegetation,
1644,no,ray,
1645,yes,bird,
1646,no,cart,
1647,yes,shoes,
1648,yes,boots,
1649,no,salmon,
1650,no,coral,
1651,no,turtle,
1652,yes,tissue,
1653,yes,bear,
1654,no,stationery,
1655,no,bin,
1656,no,coral,
1657,no,brass,
1658,no,monkey,
1659,yes,bowl,
1660,yes,produce,
1661,yes,meat,
1662,yes,sunset,
1663,yes,cup,
1664,no,dog,
1665,yes,pole,
1666,yes,plants,
1667,no,mating,
1668,no,manufacturer,
1669,no,organ,
1670,no,fruit,
1671,no,packaging,
1672,yes,solar,
1673,yes,red,
1674,no,purse,
1675,no,clock,
1676,no,flying,
1677,no,toolkit,
1678,no,dogs,
1679,no,belize,
1680,no,pig,
1681,yes,landscapes,
1682,no,bee,
1683,no,juvenile,
1684,no,projector,
1685,no,limousines,
1686,no,indicator,
1687,yes,pig,
1688,no,shuttle,
1689,no,meter,
1690,no,dogs,
1691,yes,antiques,
1692,no,juvenile,
1693,no,ceiling,
1694,no,theaters,
1695,no,colony,
1696,no,seafood,
1697,yes,skiing,
1698,yes,hats,
1699,yes,flower,
1700,yes,puzzle,
1701,yes,cathedral,
1702,yes,dogs,
1703,no,python,
1704,no,barn,
1705,no,wool,
1706,no,regard,
1707,yes,hockey,
1708,no,tractor,
1709,yes,dogs,
1710,no,graduates,
1711,no,helmet,
1712,yes,telephone,
1713,yes,cordless,
1714,yes,soccer,
1715,no,label,
1716,no,male,
1717,no,female,
1718,yes,vegetable,
1719,yes,spider,
1720,yes,turtle,
1721,yes,fox,
1722,no,basename,
1723,no,bureau,
1724,no,fruit,
1725,yes,bathroom,
1726,no,carb,
1727,no,organ,
1728,no,leather,
1729,yes,barrel,
1730,yes,televisions,
1731,yes,graduation,
1732,no,toolbox,
1733,no,fig,
1734,yes,guitar,
1735,yes,tiles,
1736,yes,armor,
1737,yes,campus,
1738,yes,panama,
1739,yes,festival,
1740,yes,telephone,
1741,yes,wildlife,
1742,no,gourmet,
1743,yes,musicians,
1744,yes,wheel,
1745,yes,time,
1746,no,monkey,
1747,yes,mountain,
1748,yes,bridges,
1749,yes,signals,
1750,no,keyboard,
1751,no,cannon,
1752,no,knitting,
1753,no,spears,
1754,yes,rv,
1755,no,toolbox,
1756,no,delicious,
1757,no,tank,
1758,no,vacuum,
1759,no,selection,
1760,yes,fruits,
1761,yes,necklace,
1762,no,python,
1763,no,violin,
1764,yes,circles,
1765,no,dam,
1766,yes,vehicles,
1767,no,bubble,
1768,yes,drum,
1769,no,necklace,
1770,no,clusters,
1771,no,pot,
1772,yes,cover,
1773,no,cart,
1774,yes,snake,
1775,no,dog,
1776,yes,homepage,
1777,no,bureau,
1778,yes,canyon,
1779,no,travesti,
1780,yes,pottery,
1781,no,python,
1782,no,juvenile,
1783,no,guinea,
1784,yes,cooking,
1785,no,spots,
1786,no,modem,
1787,no,basename,
1788,no,seafood,
1789,yes,interior,
1790,no,toolbox,
1791,yes,tent,
1792,no,mating,
1793,yes,yarn,
1794,no,performing,
1795,yes,rug,
1796,no,necklace,
1797,no,female,
1798,no,python,
1799,no,packard,
1800,no,birds,
1801,yes,soup,
1802,no,retrieve,
1803,no,tent,
1804,yes,piano,
1805,no,putting,
1806,no,trainers,
1807,no,mating,
1808,yes,bowl,
1809,no,dogs,
1810,no,gauge,
1811,yes,steps,
1812,yes,vegetable,
1813,no,controllers,
1814,no,envelope,
1815,no,toilet,
1816,yes,dog,
1817,no,telescope,
1818,no,swing,
1819,no,dog,
1820,yes,picks,
1821,yes,soccer,
1822,no,male,
1823,no,basename,
1824,yes,tennis,
1825,yes,driving,
1826,yes,birds,
1827,no,bureau,
1828,no,fig,
1829,no,guinea,
1830,yes,market,
1831,no,dishes,
1832,yes,yellow,
1833,no,lenses,
1834,no,aluminium,
1835,yes,tiles,
1836,yes,appliances,
1837,no,mating,
1838,no,ceramic,
1839,yes,automobiles,
1840,no,spots,
1841,no,madagascar,
1842,no,spears,
1843,no,dragon,
1844,no,cylinder,
1845,no,bottles,
1846,yes,clothing,
1847,no,juvenile,
1848,yes,infant,
1849,yes,products,
1850,no,segments,
1851,no,salon,
1852,yes,bedroom,
1853,no,telescope,
1854,yes,piano,
1855,yes,soup,
1856,yes,dogs,
1857,no,toolbox,
1858,yes,habitat,
1859,no,forgotten,
1860,no,drum,
1861,no,motor,
1862,yes,jaguar,
1863,no,restoration,
1864,no,swingers,
1865,no,acrobat,
1866,no,fruit,
1867,no,instrument,
1868,yes,cruises,
1869,yes,monkey,
1870,yes,baseball,
1871,no,knitting,
1872,no,trunk,
1873,no,stationery,
1874,yes,rug,
1875,no,bull,
1876,yes,instrument,
1877,no,intake,
1878,yes,corn,
1879,yes,meat,
1880,no,bureau,
1881,no,pins,
1882,no,lenses,
1883,no,bottles,
1884,yes,fan,
1885,no,combines,
1886,yes,dishes,
1887,no,keyboard,
1888,yes,piano,
1889,yes,tennis,
1890,yes,tennis,
1891,no,firefox,
1892,yes,fruit,
1893,yes,infant,
1894,no,monkey,
1895,no,manufacturer,
1896,no,window,
1897,no,brush,
1898,yes,fan,
1899,no,gourmet,
1900,yes,contamination,
1901,no,female,
1902,yes,dog,
1903,yes,drinking,
1904,yes,cosmetics,
1905,yes,corn,
1906,no,botswana,
1907,no,knit,
1908,no,bridge,
1909,no,truck,
1910,yes,circles,
1911,no,fruit,
1912,yes,berry,
1913,no,aerospace,
1914,no,mating,
1915,no,fossil,
1916,yes,graduates,
1917,yes,appliances,
1918,yes,sailing,
1919,yes,fruits,
1920,no,patrick,
1921,no,font,
1922,no,basename,
1923,no,venues,
1924,no,dogs,
1925,yes,bridges,
1926,yes,toolkit,
1927,yes,graduation,
1928,no,juvenile,
1929,yes,dog,
1930,yes,dog,
1931,no,wedding,
1932,yes,food,
1933,no,aboriginal,
1934,yes,roof,
1935,no,basename,
1936,yes,piano,
1937,no,drain,
1938,yes,fan,
1939,no,eagle,
1940,yes,wildlife,
1941,yes,secure,
1942,yes,bubble,
1943,no,stainless,
1944,yes,cathedral,
1945,yes,telephone,
1946,yes,bread,
1947,yes,cosmetics,
1948,no,cabinets,
1949,no,whale,
1950,no,retrieve,
1951,no,bottles,
1952,no,cabinets,
1953,no,liver,
1954,yes,carrier,
1955,yes,swimming,
1956,no,shell,
1957,no,bracelet,
1958,yes,dogs,
1959,yes,spider,
1960,yes,flower,
1961,yes,handbags,
1962,no,toolkit,
1963,no,fruits,
1964,no,truck,
1965,no,ears,
1966,no,knitting,
1967,no,wildlife,
1968,no,mating,
1969,yes,musicians,
1970,yes,instrument,
1971,no,vehicles,
1972,yes,buffalo,
1973,yes,rides,
1974,no,firefox,
1975,no,trains,
1976,yes,fence,
1977,no,female,
1978,no,bookstore,
1979,no,disk,
1980,no,female,
1981,no,drums,
1982,no,blanket,
1983,no,collar,
1984,yes,whale,
1985,no,fish,
1986,yes,socks,
1987,no,theater,
1988,no,entrance,
1989,yes,shirt,
1990,yes,web,
1991,no,mating,
1992,yes,shoe,
1993,yes,trains,
1994,yes,doors,
1995,yes,exhibits,
1996,no,halloween,
1997,no,makeup,
1998,no,cream,
1999,yes,telephone,
2000,no,blanket,
2001,yes,zoo,
2002,yes,bottles,
2003,no,brochures,
2004,no,fruits,
2005,no,fruit,
2006,no,crossword,
2007,no,dog,
2008,yes,buses,
2009,no,detector,
2010,no,purse,
2011,yes,aquarium,
2012,yes,rugby,
2013,no,guinea,
2014,no,fig,
2015,yes,jewellery,
2016,no,purse,
2017,no,monkey,
2018,yes,wildlife,
2019,no,remains,
2020,no,flower,
2021,yes,mailing,
2022,no,fur,
2023,no,keyboard,
2024,no,soup,
2025,yes,wildlife,
2026,no,keyboard,
2027,no,controls,
2028,yes,turtle,
2029,yes,seafood,
2030,maybe,dogs,
2031,yes,dishes,
2032,yes,tissue,
2033,no,dogs,
2034,yes,theatre,
2035,no,redhead,
2036,no,fragrances,
2037,no,reef,
2038,no,badge,
2039,no,mating,
2040,no,mating,
2041,no,asthma,
2042,yes,dogs,
2043,yes,soldiers,
2044,no,rats,
2045,no,mating,
2046,yes,shoes,
2047,no,helmet,
